,literal,media,varianta,deviatia standard,skewness,numarul de synset-uri cu zero propozitii,numar de propozitii
834,gunoi,4.28125,3.9208984375,1.980125864055111,-1.1293340374624776,1,80
835,confort,2.0,0.0,0.0,0.0,2,30
836,extindere,1.26,0.6324000000000001,0.7952358140828417,2.841781152190629,2,50
837,cuțit,0.0,0.0,0.0,0.0,3,40
838,idiot,5.0,0.0,0.0,0.0,6,40
839,alee,1.0,0.0,0.0,0.0,2,30
840,aplicație,0.94,0.1764,0.42,-0.37836086815678627,2,84
841,bar,1.6833333333333331,1.4830555555555556,1.2178076841421044,1.5636053159839371,0,73
842,divizare,1.2999999999999998,0.51,0.714142842854285,1.9603921176392143,2,40
843,asociație,2.02,0.6396000000000001,0.7997499609252883,2.427306494238827,4,100
844,coordonare,0.06666666666666667,0.06222222222222223,0.24944382578492943,3.4743961448615166,1,30
845,intenție,4.0,0.0,0.0,0.0,4,50
846,jurământ,0.0,0.0,0.0,0.0,2,30
847,aparat,1.025,0.024375,0.15612494995995996,6.084869844593313,2,40
848,dor,0.0,0.0,0.0,0.0,3,41
849,dans,1.0,0.0,0.0,0.0,3,40
850,eșec,2.0,0.0,0.0,0.0,2,30
851,costum,1.725,0.849375,0.9216154295583381,0.5704303795624769,1,49
852,cunoaștere,1.0,0.0,0.0,0.0,3,40
853,jaf,2.0,0.0,0.0,0.0,3,40
854,debit,1.5000000000000002,0.9700000000000001,0.9848857801796105,1.6329278532045828,1,64
855,arc,2.6886792452830193,4.969117123531506,2.2291516600562433,-0.1480718571550358,3,123
856,impact,2.5500000000000003,0.6975,0.8351646544245033,-1.31710554819635,2,40
857,densitate,0.0,0.0,0.0,0.0,2,30
858,excursie,1.0,0.0,0.0,0.0,1,20
859,corespondență,1.0,0.0,0.0,0.0,1,20
860,adjectiv,0.0,0.0,0.0,0.0,1,20
861,experiment,2.0,0.0,0.0,0.0,2,30
862,cor,0.03333333333333333,0.06555555555555555,0.25603819159562025,7.550956836887785,4,60
863,amenințare,0.0,0.0,0.0,0.0,4,50
864,ierarhie,0.0,0.0,0.0,0.0,1,20
865,daună,3.0,0.0,0.0,0.0,3,40
866,bazin,2.7500000000000004,0.2875,0.5361902647381804,-2.0677280530546116,1,51
867,descoperire,0.016666666666666666,0.016388888888888887,0.12801909579781012,7.550956836887785,4,60
868,accent,4.323008849557522,1.1655767875323049,1.0796188158476605,-0.7098534272447604,2,273
869,agent,2.3000000000000003,6.565555555555556,2.562334005463682,0.2990324513319048,3,95
870,justiție,1.0,0.0,0.0,0.0,3,40
871,comoară,1.625,0.634375,0.7964766161036996,-1.3034624230152028,0,40
872,compromis,2.0,0.0,0.0,0.0,3,30
873,impresie,1.92,0.1936,0.44,-1.796393688955672,1,50
874,greșeală,2.0,0.0,0.0,0.0,4,50
875,generator,1.2978723404255317,1.4431869624264373,1.2013271671057961,1.4744164806672464,1,47
876,ficțiune,0.26666666666666666,0.3288888888888889,0.5734883511361751,2.0390464201280736,0,30
877,ecou,0.0,0.0,0.0,0.0,1,20
878,atrocitate,1.0,0.0,0.0,0.0,1,20
879,apogeu,1.0,0.0,0.0,0.0,1,20
880,absolvire,2.25,1.6875,1.299038105676658,-1.1547005383792515,2,40
881,chip,0.9166666666666667,2.909722222222222,1.70579079087156,1.4797738268585043,1,72
882,alcool,0.0,0.0,0.0,0.0,2,30
883,literă,0.5666666666666667,0.8122222222222222,0.901233722306385,0.9616447378919017,4,60
884,fișier,0.5,0.75,0.8660254037844386,1.1547005383792517,2,40
885,alianță,2.0,0.0,0.0,0.0,5,60
886,bombă,4.0285714285714285,0.9134693877551021,0.9557559247815847,-0.4496932757566272,1,80
887,durere,3.922222222222222,0.6272839506172839,0.7920125949865217,-2.9473125290953317,2,90
888,furnizare,0.0,0.0,0.0,0.0,2,187
889,avânt,0.0,0.0,0.0,0.0,1,20
890,acuzat,0.0,0.0,0.0,0.0,1,20
891,baraj,3.7163120567375887,0.3308686685780393,0.5752118466947976,-3.021293947430039,1,163
892,cupă,6.166666666666667,4.383333333333333,2.0936411663256274,-2.095386649233551,3,97
893,factor,1.0,0.0,0.0,0.0,4,50
894,frontieră,1.2000000000000002,0.36000000000000004,0.6000000000000001,2.6666666666666647,2,40
895,estimare,1.7400000000000002,1.3523999999999998,1.1629273408085303,1.0506790159286832,0,50
896,acuzare,2.0,0.0,0.0,0.0,3,40
897,cucerire,0.0,0.0,0.0,0.0,3,40
898,cuplu,3.12,0.3456,0.5878775382679627,-2.3927885913298645,2,50
899,așteptare,1.0,0.0,0.0,0.0,2,30
900,asistență,2.75,0.6874999999999999,0.8291561975888498,-3.0151134457776374,4,60
901,glumă,1.0,0.0,0.0,0.0,2,30
902,dezbatere,1.0,0.0,0.0,0.0,2,30
903,convingere,0.0,0.0,0.0,0.0,2,30
904,cotitură,0.6153846153846154,0.23668639053254437,0.4865042554105199,-0.4743416490252571,0,13
905,coincidență,0.0,0.0,0.0,0.0,1,20
906,cantitate,1.0,0.0,0.0,0.0,4,50
907,depozitare,3.0,0.0,0.0,0.0,3,40
908,fibră,2.35,0.6275000000000001,0.792148975887743,-0.7076418527160233,1,101
909,farsă,0.75,0.1875,0.4330127018922193,-1.1547005383792517,0,20
910,civil,0.0,0.0,0.0,0.0,1,20
911,aditiv,0.0,0.0,0.0,0.0,1,20
912,dominație,2.183333333333333,0.3497222222222222,0.591373166640339,3.794787595909746,3,60
913,cod,2.590909090909091,7.987190082644628,2.8261617226628464,1.124750973039314,1,140
914,lanț,1.042857142857143,0.12673469387755104,0.3559981655536318,8.186238009832305,5,71
915,amic,2.0,0.0,0.0,0.0,3,40
916,determinare,1.22,0.6916,0.8316249154516716,2.9086165159294,2,51
917,adept,0.0,0.0,0.0,0.0,2,30
918,curaj,4.976119402985074,0.17256404544441972,0.4154082876453234,-7.156309530557678,3,335
919,diametru,0.5833333333333334,0.24305555555555558,0.4930066485916347,-0.33806170189140683,0,14
920,beton,0.3181818181818182,0.5805785123966942,0.7619570279200095,2.4762131814503086,0,22
921,bilă,0.33333333333333337,0.5,0.7071067811865476,1.7808615229883409,1,113
922,flux,0.8500000000000001,0.7775000000000001,0.88175960442742,1.1716560453367104,0,46
923,corp,3.7,19.54333333333334,4.420784244150956,1.0393433270460704,3,157
924,extensie,0.1,0.09000000000000002,0.30000000000000004,2.666666666666666,0,71
925,doc,0.0,0.0,0.0,0.0,1,50
926,bilet,0.1,0.09000000000000002,0.30000000000000004,2.666666666666666,2,42
927,descriere,1.2999999999999998,0.27666666666666667,0.5259911279353167,0.16492100977504565,0,32
928,conferință,1.8,0.81,0.9,-1.0370370370370372,1,40
929,concordanță,1.5333333333333332,2.3155555555555556,1.521694961401777,1.6110768324698546,2,60
930,cutie,1.08,0.2336,0.4833218389437829,4.458868438182345,1,54
931,criminal,0.6363636363636364,1.5950413223140496,1.262949453586346,1.790215338649603,3,45
932,dificultate,1.4,2.206666666666667,1.485485330343813,1.308126291943037,1,61
933,igienă,0.25,0.1875,0.4330127018922193,1.1547005383792517,0,20
934,eroare,2.0833333333333335,0.2097222222222222,0.4579543888011362,4.480525637198256,2,61
935,larvă,0.9333333333333333,0.06222222222222222,0.24944382578492943,-3.4743961448615166,1,30
936,alarmă,0.7333333333333333,0.19555555555555554,0.4422166387140533,-1.055289706022172,1,30
937,bârnă,1.15,0.5775,0.7599342076785331,1.4509116597944,1,41
938,conducător,3.1333333333333337,4.915555555555555,2.2171052197754517,-0.5170767232354516,1,60
939,bogăție,2.353846153846154,3.0286390532544383,1.7402985529082182,-0.4286537635027542,0,66
940,atitudine,2.2,4.36,2.08806130178211,0.04130076642696673,1,65
941,dialog,0.8,0.7100000000000001,0.8426149773176359,0.39113649016529795,1,40
942,echipaj,1.1,1.4566666666666666,1.2069244660154448,1.627906120659679,0,70
943,groapă,0.9333333333333333,0.19555555555555554,0.4422166387140533,-0.3152164056949348,0,32
944,boltă,2.2,1.04,1.019803902718557,0.045257569647272566,0,53
945,bandit,1.5,0.38333333333333336,0.6191391873668903,-0.8426847162649547,0,35
946,exces,1.9000000000000001,0.49,0.7,-0.9096209912536454,0,50
947,extremitate,1.5757575757575757,1.3351698806244259,1.1554955130265223,-0.18469423804650353,0,33
948,adunare,6.668224299065421,4.025438902960957,2.006349646238401,-2.7689674075546327,3,216
949,demonstrație,0.25,0.5375000000000001,0.733143914930759,2.997603026974872,0,40
950,contradicție,2.3500000000000005,1.0275,1.0136567466356647,-1.1730313035817919,0,41
951,filozofie,0.5,0.25,0.5,0.0,0,10
952,coleg,2.3,2.17,1.4730919862656235,0.1876988663508199,1,53
953,diversitate,0.7000000000000001,1.41,1.1874342087037917,1.311606821746153,1,41
954,culme,0.5333333333333333,0.7155555555555556,0.8459051693633014,1.051956063980017,0,149
955,binecuvântare,1.6666666666666667,0.5555555555555556,0.7453559924999299,-1.7888543819998322,1,30
956,explozie,4.266666666666667,1.628888888888889,1.27627931460511,-1.9988325740165196,1,63
957,fragment,4.525547445255475,1.2712451382598966,1.1274950723882995,-2.660732949502346,3,274
958,judecător,1.1800000000000002,1.1876000000000002,1.0897706180660223,0.10266018434364266,1,50
959,izbucnire,0.5166666666666667,0.3497222222222222,0.591373166640339,1.144377316679239,3,61
960,interpretare,7.800000000000001,0.16,0.4,-1.500000000000005,7,90
961,intrare,1.666666666666667,5.322222222222221,2.30699419639977,3.325037420545761,6,122
962,articulație,0.6,0.84,0.916515138991168,0.8728715609439692,1,31
963,cursă,4.85,2.7274999999999996,1.6515144564913744,-0.1485734612256231,2,125
964,evacuare,0.1,0.09000000000000002,0.30000000000000004,2.666666666666666,1,30
965,lectură,0.8,0.16000000000000003,0.4,-1.5000000000000002,0,20
966,excelență,0.25,0.1875,0.4330127018922193,1.1547005383792517,0,20
967,englez,0.6666666666666666,0.2222222222222222,0.4714045207910317,-0.7071067811865472,1,30
968,câștig,0.975,0.32437499999999997,0.5695392874947258,1.6203138048676626,1,41
969,comision,1.9333333333333333,0.1288888888888889,0.3590109871423003,-5.19946946895745,1,30
970,acceptare,3.0,1.979166666666667,1.4068285846778446,-0.6285133355591213,0,98
971,echipament,1.825,1.4943749999999998,1.222446317839765,0.1723819900378729,0,46
972,gheață,1.3103448275862069,1.3864447086801426,1.1774738675147498,0.26823992998204443,0,40
973,combinație,4.362745098039216,3.5841022683583237,1.8931725405673736,-0.9011721044860208,0,107
974,localizare,0.8333333333333334,0.6944444444444444,0.8333333333333334,0.3199999999999996,0,18
975,decorație,1.5,1.25,1.118033988749895,0.0,0,21
976,emoție,1.5483870967741935,1.2154006243496358,1.102452096170004,-0.19495167112163692,0,35
977,electricitate,0.6000000000000001,0.64,0.8,0.8437499999999993,0,28
978,acord,7.076470588235294,27.22356401384083,5.217620531798075,0.17795888577115304,0,173
979,concluzie,1.902439024390244,1.0148720999405114,1.0074086062469942,-0.3765316161491807,0,42
980,intensitate,0.7333333333333333,0.7955555555555553,0.8919392106839766,0.547840693681866,0,32
981,călătorie,3.3777777777777773,7.057283950617284,2.6565549026167865,0.6538777625761677,1,113
982,grăsime,1.75,0.9541666666666666,0.9768145508061735,-0.23469924944523923,2,69
983,examinare,1.5,1.5357142857142858,1.2392393980641052,0.0,0,28
984,concurent,0.7674418604651163,1.7598702001081667,1.3266009950652708,1.447726743264278,0,43
985,judecată,3.9342105263157894,6.614092797783933,2.57178786018286,0.17499957753050044,0,82
986,chef,2.8833333333333333,1.9697222222222222,1.4034679270372452,-0.22632991904330124,0,75
987,expediție,1.8599999999999999,1.4004,1.1833849753989611,-0.2347846412980787,2,51
988,dragoste,3.166666666666667,2.3722222222222222,1.5402020069530562,-0.8003046039781527,0,64
989,intimitate,1.8333333333333335,0.20555555555555555,0.45338235029118146,-2.781893164679273,0,33
990,informare,1.8666666666666667,0.11555555555555555,0.339934634239519,-2.1572774865200244,1,31
991,frăție,1.04,2.4783999999999997,1.5742934923323542,1.0412122443557876,0,51
992,box,0.1,0.09000000000000002,0.30000000000000004,2.666666666666666,0,56
993,exprimare,2.253333333333333,1.762488888888889,1.3275876200420405,0.3836058609992681,0,81
994,etichetă,1.2000000000000002,0.91,0.9539392014169457,0.28338249432262785,0,45
995,libertate,4.84375,9.0380859375,3.006340954965022,-0.5155971332519385,4,146
996,evaluare,3.75,5.5625,2.358495283014151,-0.3916037111753834,0,88
997,lecție,1.82,1.0675999999999999,1.0332473082471592,-0.07040555186137587,0,55
998,final,3.928571428571429,16.939342403628117,4.1157432383019374,0.7689036737735213,0,133
999,glob,1.2833333333333332,0.43638888888888894,0.6605973727535471,1.3516754010612075,1,86
1000,fuziune,1.857142857142857,1.336734693877551,1.1561724325884748,-0.41312565448589933,0,31
1001,cuprins,0.9,0.22333333333333336,0.47258156262526085,0.6442858461275556,0,60
1002,compunere,1.2857142857142858,0.6802721088435374,0.8247860988423225,-0.57157676649773,0,22
1003,bandă,5.314685314685315,13.949924201672452,3.734959732269205,0.47261740782506706,0,186
1004,coeficient,0.5,0.25,0.5,0.0,0,13
1005,clasificare,3.16,1.7344,1.3169662106523463,-1.2418679703038258,0,67
1006,iarbă,0.25,0.2875,0.5361902647381804,2.067728053054609,1,40
1007,acordare,1.0,0.8999999999999999,0.9486832980505138,1.0540925533894598,1,44
1008,braț,1.05,1.9808333333333337,1.4074208089030564,0.8439250508671923,1,66
1009,expresie,5.0600000000000005,8.1964,2.862935556382644,-0.15748764214131633,0,125
1010,adresă,1.7666666666666664,1.7788888888888887,1.3337499349161703,0.4318450819836718,0,127
1011,informator,1.5405405405405406,1.8159240321402481,1.3475622553857198,0.013263255222100145,0,37
1012,antichitate,0.525,0.7993750000000002,0.8940777371123834,1.289039987031022,0,40
1013,iubit,3.2469135802469133,4.704465782655083,2.168978050293521,0.18210536200060692,0,86
1014,ceas,5.5327102803738315,5.837715084286837,2.416136396043658,-0.9484630205574316,2,173
1015,datorie,6.1230769230769235,10.861775147928997,3.2957207326970224,0.40707589295129226,1,135
1016,ciment,2.525,0.799375,0.8940777371123833,-1.8591191346484863,0,45
1017,gaură,1.6800000000000002,0.5776,0.76,0.8821985712202938,1,55
1018,cămașă,1.6774193548387097,1.250780437044745,1.118382956345788,-0.3098395233557227,0,39
1019,distracție,2.614035087719298,2.5527854724530625,1.59774386947754,-0.15587554499524087,0,84
1020,clopot,1.4,0.7733333333333334,0.879393730551528,1.776302140040913,1,62
1021,identificare,1.6862745098039218,1.705497885428681,1.3059471219879775,0.43523106916635257,0,51
1022,flash,0.4166666666666667,0.24305555555555555,0.4930066485916347,0.33806170189140633,0,15
1023,certificat,1.0,0.0,0.0,0.0,1,27
1024,despăgubire,0.7142857142857143,0.5612244897959183,0.7491491772643939,0.5200705032248683,0,28
1025,clipă,1.3333333333333335,1.1111111111111112,1.0540925533894598,0.15811388300841844,0,27
1026,donație,2.0,2.303030303030303,1.5175738212786563,0.0,0,33
1027,cub,0.175,0.14437499999999998,0.3799671038392666,1.7106744068953992,2,42
1028,desen,2.227272727272727,1.8574380165289255,1.3628785773240863,-0.038063421410464704,0,56
1029,hoț,0.3125,0.21484375,0.46351240544347894,0.8090398349558906,0,21
1030,finalizare,0.5,0.25,0.5,0.0,0,11
1031,dorință,3.885964912280701,9.960680209295166,3.156054532053457,0.37604006717247207,0,120
1032,beneficiar,1.64,1.3104,1.1447270417003348,0.7345673599447,0,53
1033,defect,3.298245614035088,7.033856571252694,2.6521418836956467,0.34586032025951163,0,115
1034,interval,2.425,0.944375,0.9717895862788405,-1.4229003698650715,0,62
1035,incursiune,0.5,0.5833333333333333,0.7637626158259733,1.1222634354993897,0,34
1036,fundație,0.44999999999999996,0.7474999999999998,0.864580823289529,2.0111433654130324,0,42
1037,grămadă,2.2653061224489797,2.3581840899625157,1.535638007462213,-0.34875243470408157,0,62
1038,gardă,0.6134969325153374,1.5131920659415108,1.2301187202630122,1.7745164059886873,0,180
1039,bancher,0.15,0.1275,0.3570714214271425,1.9603921176392138,0,21
1040,compartiment,1.4285714285714284,1.292517006802721,1.1368891796488878,0.07936179315000591,0,22
1041,credit,1.65,1.9608333333333334,1.4002975874196646,0.9293452889530951,0,63
1042,conexiune,2.230769230769231,2.9467455621301775,1.716608738801646,0.7956214742112787,0,150
1043,cal,2.816666666666667,0.5497222222222222,0.7414325473178408,-1.6556770439612367,0,71
1044,câmp,2.8181818181818183,3.633608815426997,1.9062027214929154,0.024514504975500673,0,80
1045,cerc,3.9555555555555557,4.309135802469136,2.0758458041167547,0.11889503139730917,0,109
1046,aranjament,3.5625000000000004,3.9210937500000003,1.980175181644291,-0.5032324177824672,0,89
1047,amintire,3.7125,5.10484375,2.2593901278884974,-0.5840043166066441,0,84
1048,drac,1.0,0.13333333333333333,0.3651483716701107,0.0,0,37
1049,arhivă,0.6666666666666666,0.888888888888889,0.9428090415820634,0.7071067811865479,1,31
1050,avere,3.737327188940092,0.9217864044681348,0.9600970807518033,-3.4858410268186613,0,217
1051,dezastru,1.6666666666666667,1.5999999999999999,1.2649110640673518,0.2488829639947331,0,59
1052,cuib,2.6842105263157894,2.9529085872576175,1.7184029176120534,-0.18928569040277493,0,62
1053,dispariție,1.45,3.1141666666666667,1.764700163389426,0.7560179705331738,0,63
1054,cocoș,0.05,0.0475,0.21794494717703367,4.129483209670112,0,20
1055,eternitate,0.8333333333333334,0.6944444444444444,0.8333333333333334,0.3199999999999996,0,24
1056,hârtie,1.7068965517241381,3.1037455410225925,1.7617450272450303,0.5825467510316167,0,66
1057,azil,0.2,0.16000000000000003,0.4,1.5,0,20
1058,cler,0.6153846153846154,0.23668639053254437,0.4865042554105199,-0.4743416490252571,0,13
1059,echilibru,2.871428571428571,2.8834693877551016,1.6980781453617209,0.061277195523676,0,70
1060,limbaj,2.468085106382979,1.312811226799457,1.1457797461988308,-0.982584470457539,0,50
1061,conștiință,1.5454545454545454,1.2479338842975207,1.1171096115858643,-0.016167982624592403,0,25
1062,cotă,0.6666666666666665,1.1703703703703705,1.0818365728567187,1.813606015624647,0,152
1063,defensivă,0.8,0.16000000000000003,0.4,-1.5000000000000002,0,25
1064,conservare,1.6071428571428572,1.0956632653061225,1.0467393492680603,-0.09794974879182572,0,30
1065,gazdă,1.5,0.65,0.806225774829855,0.4579744046370772,0,55
1066,lamă,3.6000000000000005,1.9257142857142855,1.3877010793806732,-1.5062377238089246,1,137
1067,canal,4.493055555555556,8.902729552469136,2.9837442169980215,0.2053410769595918,3,164
1068,formulă,3.0571428571428574,3.368163265306123,1.835255640314483,0.7061899317988132,0,205
1069,depozit,5.566037735849057,1.0946956212175152,1.0462770289065488,-0.3975791298383353,2,109
1070,disciplină,1.0625,0.68359375,0.8267972847076845,-0.1166290373857044,0,18
1071,ieșire,1.85,6.3475,2.5194245374688244,1.6551820779155872,1,105
1072,joncțiune,1.32,0.6976,0.835224520712844,-0.656418564275413,0,27
1073,documentare,1.0666666666666667,0.9955555555555555,0.9977753031397177,-0.1336306209562121,1,35
1074,deschidere,4.191666666666666,7.721597222222222,2.778776209453043,0.5147466040105602,0,147
1075,limită,5.297872340425531,12.634676324128563,3.554528987661876,0.09574702535900817,0,145
1076,formare,3.0,2.860759493670886,1.691377986634237,-0.15696475167684024,0,85
1077,gură,4.934579439252336,1.8555332343436106,1.3621795896076299,-0.9909554671546257,2,129
1078,dinte,0.25,0.6875,0.82915619758885,4.067662139576375,1,61
1079,distrugere,2.342857142857143,2.7681632653061228,1.663779812747505,0.28496593577314305,0,71
1080,coroană,4.038461538461538,18.360059171597634,4.284863961854289,0.570207129640409,0,145
1081,grație,1.1176470588235294,0.8489042675893888,0.9213600097624103,0.5173465301744404,0,51
1082,donator,2.0344827586206895,2.447086801426873,1.5643167203053456,-0.05713272724543894,0,63
1083,eliminare,3.63,4.173100000000001,2.0428166829160173,-0.5990943003037857,1,119
1084,frânghie,1.3548387096774193,1.8095733610822062,1.3452038362576157,0.2106907930732877,0,79
1085,contabil,0.2777777777777778,0.2006172839506173,0.4479032082388083,0.9922778767136677,0,19
1086,brățară,0.45161290322580644,0.5057232049947971,0.7111421833886646,1.2471453262867254,0,35
1087,căsuță,1.0,0.5882352941176471,0.7669649888473704,0.0,0,17
1088,arbitru,0.35714285714285715,0.22959183673469385,0.4791574237499549,0.5962847939999437,0,14
1089,accelerare,0.6428571428571429,0.2295918367346939,0.47915742374995496,-0.5962847939999443,0,14
1090,apendice,1.0333333333333332,0.29888888888888887,0.5467073155618908,0.020852561337611153,0,30
1091,instalare,0.6071428571428572,0.5956632653061225,0.771792242320511,0.8044030824499236,0,28
1092,bloc,3.1083333333333334,14.76326388888889,3.842299297151237,1.3020565783030236,3,132
1093,contrast,0.65,0.9275,0.9630680142129111,1.4181430323862283,0,44
1094,consilier,1.0,0.7368421052631579,0.8583950752789521,0.0,0,19
1095,centură,2.816666666666667,0.9163888888888889,0.9572820320516253,-1.2233302233022427,0,63
1096,hotar,2.4285714285714284,3.730612244897959,1.9314792892749224,0.3226353458980762,0,86
1097,aspirație,1.0,0.6666666666666666,0.816496580927726,0.0,0,21
1098,beneficiu,3.04,2.0784,1.4416657032752078,-1.2313188219991757,0,51
1099,difuzare,2.7368421052631584,1.7518005540166206,1.3235560260210448,0.3546429346703648,0,155
1100,cădere,5.181286549707601,17.77415273075476,4.21594031394596,0.44412780970718996,2,191
1101,coardă,3.463414634146342,3.858417608566331,1.96428552114155,-0.4666600121237617,0,90
1102,bun,5.2972972972972965,69.66837107377648,8.346758117603294,1.4891912206771991,13,128
1103,bibliotecă,2.9333333333333336,1.862222222222222,1.364632632697248,-0.15501270941476164,0,67
1104,descendent,1.8571428571428572,0.8843537414965987,0.9404008408634048,-0.05609018033078794,0,22
1105,gresie,1.2333333333333334,0.4455555555555556,0.6674994798166929,-0.3068485988771833,0,34
1106,ciupercă,1.9666666666666663,2.3655555555555554,1.5380362660079103,0.27574868409138764,0,73
1107,cămin,1.875,1.009375,1.0046765648705058,0.10400278830048659,0,42
1108,avans,3.0795454545454546,7.095945247933884,2.663821549566315,0.0805220863198321,0,103
1109,cărbune,2.9166666666666665,3.609722222222222,1.8999268991785505,-0.2158470549213245,2,65
1110,colonie,2.216666666666667,1.1030555555555557,1.0502645169458766,-0.5269664934471153,0,63
1111,afecțiune,0.9333333333333333,0.9288888888888889,0.9637888196533974,0.13337843489857804,0,33
1112,confluență,0.03333333333333333,0.03222222222222222,0.17950549357115014,5.19946946895745,1,32
1113,comentariu,0.6875,0.21484375,0.46351240544347894,-0.8090398349558906,0,18
1114,bucurie,1.833333333333333,1.5388888888888888,1.2405196043952262,1.1563028594970177,0,65
1115,decan,0.4,0.5066666666666667,0.7118052168020874,1.4640315054724375,0,41
1116,caracteristică,3.8255813953488373,6.771903731746891,2.6022881723104554,-0.2479712956464724,1,88
1117,doză,1.2142857142857144,3.139795918367347,1.7719469287671532,1.3532475894966294,0,89
1118,defecțiune,1.2,0.8933333333333333,0.9451631252505217,-0.40741604975713047,0,34
1119,interogare,0.6428571428571429,0.2295918367346939,0.47915742374995496,-0.5962847939999443,0,14
1120,convertire,0.1,0.09000000000000002,0.30000000000000004,2.666666666666666,0,24
1121,aventură,1.46875,0.9990234375,0.9995115994824673,0.27377740804243944,0,34
1122,capodoperă,1.0,0.0,0.0,0.0,1,22
1123,administrator,1.5999999999999999,1.4400000000000004,1.2000000000000002,0.04166666666666696,0,56
1124,admitere,1.608695652173913,1.2816635160680532,1.1321057883731773,-0.09040414562961196,0,24
1125,aprobare,3.2297297297297303,5.690467494521549,2.385470078311935,0.17509952412085222,0,75
1126,cent,0.38461538461538464,0.23668639053254442,0.48650425541051995,0.4743416490252568,0,19
1127,exterior,4.423076923076923,2.1671597633136095,1.4721276314618952,-0.029960761309861195,1,52
1128,expunere,6.959064327485379,10.764406142060803,3.2809154426868123,-0.5280372305092973,0,206
1129,catalog,1.1333333333333333,0.9822222222222221,0.9910712498212336,-0.2690691175985248,1,34
1130,etică,0.3333333333333333,0.22222222222222224,0.4714045207910317,0.7071067811865479,0,15
1131,dormitor,0.75,0.1875,0.4330127018922193,-1.1547005383792517,0,20
1132,faptă,0.7058823529411765,0.20761245674740483,0.4556450995538137,-0.9036961141150646,0,17
1133,amestec,5.267857142857142,7.481823979591836,2.7352923024042304,-0.6140790303833814,0,117
1134,bijuterie,0.7,0.46,0.6782329983125268,0.45194164821392396,1,43
1135,cartuș,0.6333333333333333,0.6988888888888889,0.8359957469322968,0.7726031551541045,0,32
1136,confruntare,2.016949152542373,3.7115771330077565,1.9265453882552979,0.47374753157847205,0,61
1137,comerciant,1.125,1.6593750000000003,1.2881673027988252,0.4681902291126205,0,46
1138,ghid,0.6666666666666666,0.2222222222222222,0.4714045207910317,-0.7071067811865472,0,60
1139,atacant,0.85,0.1275,0.3570714214271425,-1.9603921176392138,0,20
1140,introducere,3.871428571428571,5.997755102040816,2.44903146203572,-0.5280173304879228,0,73
1141,certificare,0.7333333333333333,0.7955555555555553,0.8919392106839766,0.547840693681866,0,33
1142,inamic,1.7755102040816326,2.1740941274468972,1.4744809688317098,-0.029925009119709745,0,50
1143,inițiator,1.05,1.5975000000000001,1.2639224659764539,0.6489225530092836,0,41
1144,cauciuc,0.35714285714285715,0.22959183673469385,0.4791574237499549,0.5962847939999437,0,14
1145,frumusețe,0.8,1.2400000000000002,1.1135528725660044,0.9212013878147487,1,52
1146,baladă,0.7931034482758621,0.5089179548156957,0.7133848574336966,0.3245795174669668,0,32
1147,galerie,3.3,6.609999999999999,2.570992026436488,0.23531478490893143,0,103
1148,alimentare,0.9,0.09000000000000001,0.30000000000000004,-2.666666666666666,0,128
1149,abdomen,0.5,0.25,0.5,0.0,0,19
1150,garanție,3.214285714285714,2.6255102040816327,1.6203426193498809,-0.4897205471517781,0,84
1151,deținător,0.33333333333333337,0.42222222222222217,0.6497862896539309,1.7279635403539433,0,31
1152,imprimare,1.4500000000000002,1.0475,1.023474474522936,-0.42463805016063216,0,58
1153,intersecție,4.457142857142857,5.333877551020408,2.309518900338425,-1.114148515774511,0,71
1154,cot,0.48,1.2096,1.0998181667894016,2.035257068854474,1,59
1155,flotilă,0.2857142857142857,0.29931972789115646,0.5471012044321932,1.7803396631832733,0,21
1156,fixare,0.0,0.0,0.0,0.0,1,20
1157,dramă,0.5,0.25,0.5,0.0,0,10
1158,cultivare,0.5,0.25,0.5,0.0,0,10
1159,antenă,0.3333333333333333,0.48888888888888893,0.6992058987801011,1.7769075526849676,0,38
1160,alfa,0.5,0.25,0.5,0.0,0,21
1161,aer,1.8499999999999999,7.6075,2.75816968296006,1.3943221902982095,0,103
1162,indicator,5.215767634854772,2.741826070487767,1.6558460286173249,-2.1881328841638346,0,246
1163,ciclu,0.7142857142857142,2.4897959183673466,1.577908716741037,2.2654715206442675,1,72
1164,impuls,0.94,3.5964,1.896417675513493,2.021555569331878,2,100
1165,circ,0.8166666666666667,2.5830555555555557,1.6071887118678863,1.7448110347219223,1,60
1166,erupție,0.425,0.39437500000000003,0.6279928343540235,1.7984246308499119,1,41
1167,decor,2.0,1.8666666666666667,1.3662601021279464,0.07842054157622158,0,33
1168,locuire,0.1,0.09000000000000002,0.30000000000000004,2.666666666666666,0,22
1169,anulare,2.5374999999999996,4.82359375,2.196268141643911,0.2009804611427617,0,86
1170,bucată,4.0,11.490909090909092,3.3898243451407764,0.5041148406239035,2,119
1171,argint,1.1176470588235294,0.6920415224913494,0.8318903308077029,-0.2227386360737627,0,21
1172,fund,6.7333333333333325,4.417777777777777,2.101851036057926,-1.354814874492641,4,116
1173,fetiță,0.05,0.0475,0.21794494717703367,4.129483209670112,0,20
1174,favorit,0.9285714285714286,0.6377551020408163,0.7985957062499249,0.12879751550398777,0,14
1175,bucătar,0.3333333333333333,0.22222222222222224,0.4714045207910317,0.7071067811865479,0,21
